pfile17,  success, 106, 106, 18/09/2015 06:45:06, 18/09/2015 06:46:08,61.4144694,10.1326313,42.7898694
pfile18,  success, 98, 98, 18/09/2015 06:46:08, 18/09/2015 06:47:23,75.408364,14.5448161,49.8769485
pfile19,  success, 127, 127, 18/09/2015 06:47:24, 18/09/2015 06:49:13,109.0707263,21.3677036,71.2417636
pfile20,  success, 140, 140, 18/09/2015 06:49:14, 18/09/2015 06:51:57,163.1349332,27.3340526,118.3017815
pfile21,  success, 172, 172, 18/09/2015 06:51:58, 18/09/2015 06:55:09,191.2675823,29.6721656,141.7113096
pfile22,  success, 170, 170, 18/09/2015 06:55:10, 18/09/2015 06:59:18,248.0368726,41.0322298,181.4105956
pfile23,  success, 170, 170, 18/09/2015 06:59:19, 18/09/2015 07:08:22,543.5474258,62.1444529,449.5963674
pfile3,  success, 7, 7, 18/09/2015 07:08:24, 18/09/2015 07:08:29,5.145867,1.4149421,3.6528723
pfile4,  success, 12, 12, 18/09/2015 07:08:29, 18/09/2015 07:08:34,5.0733613,1.3633985,3.6159018
pfile5,  success, 18, 18, 18/09/2015 07:08:34, 18/09/2015 07:08:40,6.0946351,1.3982028,4.5361012
pfile6,  success, 19, 19, 18/09/2015 07:08:41, 18/09/2015 07:08:47,6.0864948,1.3687552,4.5748579
pfile7,  success, 21, 21, 18/09/2015 07:08:47, 18/09/2015 07:08:53,6.0970974,1.3722944,4.5370215
pfile8,  success, 15, 15, 18/09/2015 07:08:53, 18/09/2015 07:09:01,7.3815468,1.4393122,5.597004
pfile9,  success, 38, 38, 18/09/2015 07:09:01, 18/09/2015 07:09:11,9.7206755,1.5092811,7.8039477
p01,  plan verification failed, -1, -1, 18/09/2015 07:53:03, 18/09/2015 07:53:09,5.4333797,1.7203696,3.4917435
p01,  plan verification failed, -1, -1, 18/09/2015 07:55:57, 18/09/2015 07:56:02,5.233419,1.5891921,3.4353676
p01,  plan verification failed, -1, -1, 18/09/2015 07:56:23, 18/09/2015 07:56:28,5.2710853,1.5973809,3.4615625
p01,  plan verification failed, -1, -1, 18/09/2015 07:56:37, 18/09/2015 07:56:43,5.277369,1.5743296,3.497007
p01,  success, 19, 13, 18/09/2015 07:57:14, 18/09/2015 07:57:23,8.7145236,1.5765231,6.9388682
